epoch,train_loss,val_loss,accuracy
0,25.78880226612091,1.6099250838160515,20.0
1,25.775998711586,,
2,25.754575967788696,,
3,25.6502046585083,,
4,25.535064339637756,,
5,25.57310140132904,,
6,25.264567613601685,,
7,25.76996386051178,,
8,25.74341571331024,,
9,25.73023021221161,,
10,25.65612268447876,1.592349924147129,26.4
11,25.515800952911377,,
12,25.145545601844788,,
13,24.788737654685974,,
14,24.8018639087677,,
15,26.066258430480957,,
16,25.675930976867676,,
17,25.22733986377716,,
18,25.369205117225647,,
19,23.79605233669281,,
20,24.52551817893982,1.4969501420855522,29.9
21,24.704099416732788,,
22,24.925090074539185,,
23,24.470080375671387,,
24,23.830912470817566,,
25,23.224674820899963,,
26,23.282785654067993,,
27,23.6348739862442,,
28,23.299853444099426,,
29,23.206766963005066,,
30,23.35435378551483,1.4879576861858368,31.6
31,22.88919162750244,,
32,22.81060230731964,,
33,22.797241687774658,,
34,22.621205687522888,,
35,22.502464652061462,,
36,22.810758590698242,,
37,23.033801913261414,,
38,22.63567078113556,,
39,22.501840829849243,,
40,22.468504428863525,1.4335052520036697,33.1
41,22.362920999526978,,
42,22.26577317714691,,
43,22.410738468170166,,
44,22.44239866733551,,
45,22.535101294517517,,
46,21.99540138244629,,
47,22.42919385433197,,
48,22.07185649871826,,
49,21.867075562477112,,
50,22.264485955238342,1.4144573137164116,36.2
51,22.019595742225647,,
52,21.83937168121338,,
53,22.22277569770813,,
54,22.042181253433228,,
55,22.097747802734375,,
56,21.716392755508423,,
57,22.038812398910522,,
58,21.37422549724579,,
59,20.997591018676758,,
60,21.30850124359131,1.3913129046559334,38.9
61,21.29616415500641,,
62,21.359463453292847,,
63,22.898073434829712,,
64,21.724365234375,,
65,21.96510088443756,,
66,21.30563724040985,,
67,21.410974740982056,,
68,21.397225499153137,,
69,22.440534710884094,,
70,21.420178771018982,1.3631843328475952,37.4
71,20.824171543121338,,
72,20.649261474609375,,
73,20.608205199241638,,
74,20.482028365135193,,
75,21.434744119644165,,
76,22.416377782821655,,
77,23.273255348205566,,
78,23.740116953849792,,
79,23.15043079853058,,
80,22.96214783191681,1.4250853061676025,37.7
81,22.851542711257935,,
82,23.564627289772034,,
83,23.260562896728516,,
84,23.440640330314636,,
85,22.42967915534973,,
86,22.5804682970047,,
87,22.015746474266052,,
88,21.515451192855835,,
89,21.932467818260193,,
90,21.660226106643677,1.3887467235326767,39.1
91,21.728355526924133,,
92,21.558955788612366,,
93,21.290372729301453,,
94,22.619443893432617,,
95,21.4133163690567,,
96,21.72223734855652,,
97,21.40229344367981,,
98,20.956424832344055,,
99,20.681862235069275,,
100,21.260732173919678,1.3273053467273712,40.1
